id_dmcl;qt_banr;qt_atmv;qt_moto;tipo_fonte_agua;tipo_pvmt_rua;nu_mrdr;tipo_dmcl;cor_pdmn_prde_extn;ornt_mria_jnla;jnla_vras_prde;ar_dmcl_m2;mtrl_pdmn_prde_extn;mtrl_pdmn_tlhd;orig_ee_dmcl;fonte_prop_gerc_ee;tipo_atvd_dmcl
6093;2;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Nordeste;Sim;150.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6094;1;0;0;Poco ou nascente;Asfaltada ou Pavimentada;3;Casa;Claro;Sudeste;Sim;59.0;Alvenaria com revestimento externo;Outro material;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6095;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Médio;Norte;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6096;3;3;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Claro;Norte;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6097;2;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;7;Casa;Claro;Leste;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6098;1;2;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Leste;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6099;3;2;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Norte;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6100;4;2;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Noroeste;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6101;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Norte;Sim;60.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6102;1;0;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Norte;Sim;;Alvenaria com revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6103;2;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Norte;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6104;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Norte;Sim;102.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6105;2;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Norte;Sim;170.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6106;2;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Norte;Não;133.0;Alvenaria com revestimento externo;Outro material;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6107;3;1;2;Rede geral de distribuicao;Asfaltada ou Pavimentada;8;Casa;Claro;Norte;Sim;140.0;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6108;2;0;2;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Claro;Leste;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6109;1;0;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;6;Casa;Claro;Norte;Não;50.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6110;1;0;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Norte;Sim;50.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6111;1;1;2;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Norte;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6112;2;2;2;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Norte;Sim;120.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6113;2;2;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Claro;Leste;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6114;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Claro;Norte;Sim;49.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6115;3;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Médio;Norte;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6116;3;3;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Norte;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6117;2;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Norte;Sim;;Outro material;Outro material;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6118;2;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Norte;Sim;;Alvenaria com revestimento externo;Outro material;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6119;1;2;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Norte;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6120;3;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Claro;Norte;Sim;180.0;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6121;1;2;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Norte;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6122;4;3;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;6;Casa;Claro;Norte;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6123;1;1;2;Poco ou nascente;Asfaltada ou Pavimentada;4;Casa;Claro;Sul;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6124;2;2;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Nordeste;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6125;2;0;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Leste;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6126;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Médio;Norte;Não;40.0;Alvenaria com revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6127;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Médio;Norte;Não;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6128;2;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Nordeste;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
9664;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Norte;Sim;;Madeira;Madeira;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6129;1;0;2;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Não foi possível obter a informação;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6130;2;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Norte;Sim;65.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6131;1;0;0;Rede geral de distribuicao;Terra ou Cascalho;3;Casa;Médio;Leste;Sim;;Alvenaria com revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6132;1;0;1;Rede geral de distribuicao;Terra ou Cascalho;3;Casa;Claro;Leste;Sim;;Alvenaria sem revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6133;1;0;0;Rede geral de distribuicao;Terra ou Cascalho;4;Casa;Médio;Leste;;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6134;1;1;0;Poco ou nascente;Asfaltada ou Pavimentada;2;Casa;Escuro;Oeste;Não;120.0;Madeira;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6135;1;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Médio;Norte;Sim;;Alvenaria com revestimento externo;Zinco ou outra chapa metálica;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6136;1;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Leste;Sim;;Alvenaria sem revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6137;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Sudeste;Não;40.0;Alvenaria sem revestimento externo;Zinco ou outra chapa metálica;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6138;1;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Claro;Nordeste;Não;;Alvenaria com revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6139;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Sudeste;Sim;60.0;Alvenaria sem revestimento externo;Zinco ou outra chapa metálica;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6140;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Sudeste;Não;60.0;Estrutural ou de concreto maciço;Zinco ou outra chapa metálica;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6141;1;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Claro;Sul;Não;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6142;2;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Médio;Sul;Não;60.0;Alvenaria sem revestimento externo;Zinco ou outra chapa metálica;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6143;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Médio;Sul;Não;40.0;Alvenaria sem revestimento externo;Zinco ou outra chapa metálica;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6144;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;8;Casa;Médio;Sudeste;Não;60.0;Taipa de mão ou pau-a-pique;Zinco ou outra chapa metálica;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6145;1;1;0;Poco ou nascente;Terra ou Cascalho;2;Casa;Claro;Sul;Sim;;Alvenaria sem revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6146;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Leste;Sim;40.0;Alvenaria sem revestimento externo;Zinco ou outra chapa metálica;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6147;2;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Sudeste;Não;60.0;Alvenaria sem revestimento externo;Zinco ou outra chapa metálica;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6148;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Médio;Norte;Sim;;Alvenaria sem revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6149;1;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;6;Casa;Médio;Sul;;130.0;Alvenaria sem revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6150;4;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Claro;Sudeste;Não;60.0;Alvenaria com revestimento externo;Zinco ou outra chapa metálica;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6151;1;2;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Claro;Nordeste;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6152;1;1;2;Rede geral de distribuicao;Asfaltada ou Pavimentada;6;Casa;Médio;Leste;Sim;180.0;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6153;1;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Médio;Leste;Sim;;Alvenaria sem revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6154;1;0;0;Rede geral de distribuicao;Terra ou Cascalho;3;Casa;Médio;Leste;Não;80.0;Madeira;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Tem outra(s) atividade(s)
6155;2;1;0;Poco ou nascente;Asfaltada ou Pavimentada;4;Casa;Claro;Norte;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6156;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;6;Casa;Escuro;Sul;Não;;Alvenaria sem revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6157;2;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Sudeste;Não;40.0;Alvenaria sem revestimento externo;Zinco ou outra chapa metálica;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6158;1;0;0;Poco ou nascente;Asfaltada ou Pavimentada;3;Casa;Médio;Leste;Não;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6159;2;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Médio;Sudeste;Sim;80.0;Alvenaria sem revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6160;1;0;0;Rede geral de distribuicao;Terra ou Cascalho;5;Casa;Médio;Leste;Não;;Alvenaria sem revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6161;2;0;0;Poco ou nascente;Asfaltada ou Pavimentada;3;Casa;Claro;Leste;Não;40.0;Alvenaria sem revestimento externo;Zinco ou outra chapa metálica;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
6162;1;0;0;Rede geral de distribuicao;Terra ou Cascalho;3;Casa;Escuro;Nordeste;Não;;Madeira;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
